Year,Age,Sex,Grade,QuitTime,radius,theta,x,y
2020,13 years old,Female,8th,1 to 4 years ago,2.1911716234171763,4.659111604688142,-0.11668465435856427,-2.1880625618811465
2020,14 years old,Male,8th,5 or more years ago,2.133914609695785,3.674938430542203,-1.8375370076890762,-1.0849190323919056
2020,13 years old,Male,6th,5 or more years ago,1.2780420911032706,3.754586948314098,-1.0453477048672868,-0.7352820972662917
2020,12 years old,Female,6th,1 to 4 years ago,2.788895417819731,5.035291178443052,0.8849725761595433,-2.6447610839131452
2020,14 years old,Male,7th,Not during the past 6 months but sometime during the past year,0.7512895432068034,0.7657926283025025,0.5415544504102294,0.5207252202196103
2020,12 years old,Male,6th,5 or more years ago,1.6769889339338988,2.5351204250957253,-1.377921198673274,0.9558373579137625
2020,11 years old,Male,6th,5 or more years ago,0.5434064223663881,1.77114816281306,-0.10814556247727347,0.5325364562032459
2020,12 years old,Male,6th,1 to 4 years ago,1.6662325440673158,2.2928403636043893,-1.101246433024298,1.250434798244315
2020,12 years old,Male,6th,1 to 4 years ago,0.6384250719565898,5.078358095461584,0.22846322115636913,-0.5961469022662391
2020,12 years old,Female,6th,Not during the past 6 months but sometime during the past year,2.868433436914347,1.1634116029802315,1.1365004151667635,2.633681299689472
2020,14 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,1.5365168729797005,2.180076578265821,-0.8793138370463991,1.260036220483386
2020,15 years old,Female,9th,1 to 4 years ago,2.1199182624928654,1.5436062943809084,0.05763354426695129,2.1191346852491466
2020,15 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,1.1348313661059366,3.362283884391104,-1.1073075850907048,-0.24841928568140212
2020,15 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.9847064003581181,4.039215413146416,-0.613935260310392,-0.7698897265542992
2020,16 years old,Male,10th,5 or more years ago,1.3478926367359236,6.186081432287717,1.3415428791321506,-0.1306800046554186
2020,15 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.4246551318094134,3.8150347643111235,-0.33194422137063506,-0.26484904166470585
2020,17 years old,Female,11th,5 or more years ago,1.8473156709223986,0.2731421338548133,1.7788320475740733,0.4983289421244774
2020,17 years old,Male,11th,5 or more years ago,1.9053692143643275,4.316386559442912,-0.7349642145434049,-1.757913378522369
2020,16 years old,Male,11th,1 to 4 years ago,2.8199867746792733,1.8371755849373623,-0.7423336859985883,2.7205268070720714
2020,17 years old,Female,12th,1 to 4 years ago,0.4832219055620953,4.059177860753915,-0.29367308833821637,-0.3837440907700817
2020,17 years old,Male,12th,1 to 4 years ago,2.266338095883839,5.889301870410577,2.092794732920194,-0.8697692629174
2020,17 years old,Female,12th,Not today but sometime during past 7 days,0.3341191263636574,4.854139396127049,0.047203077061960266,-0.3307679853279279
2020,14 years old,Female,9th,Not today but sometime during past 7 days,0.6740406266646459,3.7648240321011572,-0.5473187417490029,-0.3934119486298769
2020,15 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,1.037100224243477,5.326476250464377,0.5975904121660314,-0.8476217165770961
2020,15 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,1.6315864556003363,2.8594104013720494,-1.5670573298689394,0.454318926529039
2020,14 years old,Male,10th,1 to 4 years ago,2.5351372089004145,2.1322438164678674,-1.3497375579576654,2.1459564749989366
2020,15 years old,Female,10th,Not today but sometime during past 7 days,0.7411620266735554,3.520624519685557,-0.6885567925900054,-0.2742456802960009
2020,16 years old,Male,10th,Not during the past 7 days but sometime during the past 30 days,2.399941371148452,0.8254211355663161,1.6277543821578515,1.7635572733301923
2020,16 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,1.2874293842585758,2.467742197082079,-1.0060292256583576,0.8033552244017967
2020,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,2.6182395185343923,2.3666083515371845,-1.8705541430277413,1.8319949165914624
2020,17 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,2.4096430523553862,6.195534778194662,2.400392796602561,-0.21093615570385216
2020,17 years old,Female,12th,1 to 4 years ago,0.5194070752477273,0.824500831357666,0.35263769245649745,0.381353337046308
2020,19 years old or older,Female,10th,Not during the past 6 months but sometime during the past year,2.401344491634518,0.6473608707329973,1.9155001264260576,1.448210838643738
2020,18 years old,Female,12th,Not during the past 6 months but sometime during the past year,2.8038488209247587,4.939754267290083,0.6320194982787236,-2.7316880430233375
2020,18 years old,Female,12th,Not during the past 7 days but sometime during the past 30 days,0.5721363010350615,3.2954515574249985,-0.5653776835350097,-0.08768136588049351
2020,11 years old,Female,6th,Not during the past 6 months but sometime during the past year,2.5035560433752835,3.6168221724182072,-2.226131316178196,-1.1454834025212393
2020,11 years old,Female,6th,Not during the past 30 days but sometime during the past 6 months,2.054982498055324,5.599287242571521,1.5928492828732812,-1.2983775372994457
2020,16 years old,Male,10th,Not during the past 6 months but sometime during the past year,1.1483472934225574,1.06172314763647,0.5596679068946652,1.0027329356828056
2020,17 years old,Female,11th,Not during the past 6 months but sometime during the past year,1.7601111710071564,2.7468832956978537,-1.6247733485264335,0.67683299285893594
2020,16 years old,Female,11th,1 to 4 years ago,1.4834000550210475,5.34160209194496,0.8729939093198341,-1.1993153703371437
2020,17 years old,Female,12th,Not during the past 30 days but sometime during the past 6 months,1.6434579691151157,2.0667518911177267,-0.7820761253117275,1.445444924743027
2020,17 years old,Female,12th,1 to 4 years ago,2.1189808727242054,5.119748917978337,0.8395120085008587,-1.945584623334048
2020,12 years old,Male,6th,1 to 4 years ago,2.251741304341704,3.7953316511173725,-1.787467033832043,-1.3694161181474955
2020,13 years old,Male,7th,5 or more years ago,2.24728478807956,1.3386985247726808,0.5169195024897868,2.187026096478847
2020,12 years old,Female,7th,1 to 4 years ago,1.0200232109287755,1.2814082433625023,0.29107974603339654,0.9776092942901998
2020,14 years old,Female,8th,Not today but sometime during past 7 days,2.283041281159967,0.8228865524593275,1.5527143593600017,1.673725069931679
2020,13 years old,Male,8th,5 or more years ago,2.962128679151647,1.3143631370718174,0.7512906039414053,2.8652694009956616
2020,13 years old,Male,8th,5 or more years ago,0.5522824791027233,3.7339821553217645,-0.45817845032370436,-0.30836414250495925
2020,13 years old,Male,8th,Not during the past 30 days but sometime during the past 6 months,0.6674025166314095,1.4567449263134178,0.07595327828841983,0.6630665266194492
2020,13 years old,Female,8th,5 or more years ago,1.5827489696443082,1.5171208618306182,0.08491399950015432,1.5804695231477914
2020,13 years old,Female,8th,1 to 4 years ago,0.1759675868554041,4.831516378907576,0.020913014887839705,-0.17472045510476208
2020,15 years old,Male,9th,1 to 4 years ago,0.6852403850061819,3.374081347322789,-0.6668046873568074,-0.15787936585384002
2020,15 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,2.364595893234946,2.3214356751253216,-1.612906050672116,1.7291176391468712
2020,15 years old,Female,10th,1 to 4 years ago,1.339820027234964,3.6223500892609897,-1.187944594540809,-0.6196009568110536
2020,17 years old,Male,11th,5 or more years ago,0.2301758279558271,3.344865836070906,-0.22543674887162019,-0.04646702092177402
2020,13 years old,Female,8th,Not during the past 6 months but sometime during the past year,1.4538035876350477,6.02022529820543,1.4038287766278308,-0.37790162388132703
2020,15 years old,Male,9th,5 or more years ago,1.9688637502025814,6.183531684571919,1.9590955981800355,-0.19587982043431879
2020,16 years old,Female,10th,Not during the past 6 months but sometime during the past year,1.0758116419892758,0.41839442145276357,0.9830147703838126,0.4370956991860271
2020,17 years old,Female,12th,5 or more years ago,1.8981772021390497,2.2449667278753007,-1.1849360329074674,1.4829036680236325
2020,17 years old,Male,12th,Not during the past 6 months but sometime during the past year,2.3211888475110753,3.854820116159294,-1.7554087239443186,-1.518702695628731
2020,12 years old,Female,6th,5 or more years ago,1.510890257637948,0.1582365296551781,1.4920142540589936,0.23808157490668944
2020,12 years old,Female,7th,Not during the past 30 days but sometime during the past 6 months,1.532311142119579,6.0399268109668025,1.4871972456569111,-0.36908236042149917
2020,13 years old,Female,7th,Not during the past 6 months but sometime during the past year,1.4195868368027733,4.6430889315194905,-0.09829871317737654,-1.4161794202047195
2020,14 years old,Male,8th,5 or more years ago,2.8283297641435636,4.349645773759831,-1.0036052772431394,-2.644281698728429
2020,15 years old,Male,10th,1 to 4 years ago,1.3322705418802798,0.451644701728972,1.1986844357653046,0.5814640317474398
2020,16 years old,Male,10th,5 or more years ago,2.8305710409767926,1.00617076023941,1.5146372513973765,2.391235332353519
2020,16 years old,Male,10th,Not during the past 6 months but sometime during the past year,0.8939963726559653,0.25475633742973613,0.865142398105222,0.22529568420804055
2020,15 years old,Female,10th,1 to 4 years ago,0.22733549703843892,1.1773276726518196,0.08715913629938164,0.20996359963874664
2020,16 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,1.0726250835461542,0.972306325009754,0.6043122255370647,0.8861892032285398
2020,17 years old,Male,11th,5 or more years ago,2.5795028952416033,1.725492335761748,-0.3974491496581377,2.548699542903368
2020,16 years old,Female,11th,1 to 4 years ago,2.8452830704161896,3.4778792647055403,-2.6859088925315464,-0.9388978495112981
2020,15 years old,Male,9th,Earlier today,2.2776760681299493,6.203030148692643,2.2703631218732285,-0.18237205424612846
2020,14 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,2.386319739208557,4.678380073217197,-0.08114048311340406,-2.3849398566287827
2020,14 years old,Female,9th,5 or more years ago,0.6436608764808625,4.945782987804777,0.14886642502860842,-0.6262093191667734
2020,16 years old,Female,11th,5 or more years ago,1.1457169220782817,1.4835961981023806,0.099780098425158,1.1413637446032694
2020,15 years old,Female,10th,1 to 4 years ago,1.1319719693157821,3.031776626237177,-1.125153284114326,0.12405896405901955
2020,16 years old,Female,11th,Not during the past 7 days but sometime during the past 30 days,2.9115837587742135,6.08589105479634,2.8551006022885095,-0.5707193138221002
2020,16 years old,Female,11th,1 to 4 years ago,2.0429242886137216,0.24259845098210786,1.9831014137177936,0.4907631118150275
2020,16 years old,Male,11th,Not today but sometime during past 7 days,1.498592819669284,3.886590362214708,-1.1015997803770767,-1.0160011629114956
2020,16 years old,Female,11th,1 to 4 years ago,2.601378293195739,1.7464269977630216,-0.45453659553996173,2.561360089410491
2020,17 years old,Female,12th,1 to 4 years ago,1.3001394761260598,4.05109440303974,-0.7984664148863638,-1.0260672695685515
2020,18 years old,Male,12th,Not during the past 7 days but sometime during the past 30 days,2.468230598908849,5.987564483214245,2.3611623583537673,-0.719078999055883
2020,15 years old,Male,9th,Not during the past 6 months but sometime during the past year,2.0927435728255657,5.8767538003045185,1.922263271800942,-0.8273328081780941
2020,17 years old,Female,12th,Not during the past 6 months but sometime during the past year,0.6397117155371234,6.125786931568317,0.6318038731336794,-0.10027434810922978
2020,16 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,1.3522549404297024,1.5495516592863636,0.02872604563314853,1.3519497913083978
2020,15 years old,Male,10th,1 to 4 years ago,2.6266196174779908,4.045923054923763,-1.6238078474800088,-2.064552903023453
2020,15 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,1.6688040810870006,2.247181195248184,-1.044634463471723,1.3014015132847256
2020,15 years old,Male,10th,1 to 4 years ago,0.8702384937321767,5.9495302764911555,0.822246267777791,-0.28500194928937045
2020,15 years old,Male,10th,Not during the past 7 days but sometime during the past 30 days,1.909400475304574,4.161732139774136,-0.999088240178652,-1.6271548369562303
2020,17 years old,Female,11th,Not during the past 7 days but sometime during the past 30 days,2.483637138060294,2.873899298561346,-2.3951788910741696,0.6569410272657962
2020,16 years old,Female,11th,Not today but sometime during past 7 days,2.443318603700027,1.1115168955287942,1.0831288161589065,2.1901227743651392
2020,16 years old,Female,11th,Not during the past 6 months but sometime during the past year,2.2278902236372233,5.954378350432894,2.1085382845590797,-0.7194172302127398
2020,17 years old,Female,11th,1 to 4 years ago,2.462444223673083,1.1778987914812113,0.9427880712982902,2.27481476329801
2020,17 years old,Male,11th,Not during the past 30 days but sometime during the past 6 months,0.4426239339867607,2.1662491994657063,-0.24826056876064512,0.366445953636491
